feature,importance
bin__gilet_reflechissant,0.00017360369917190598
cat__situ_3.0,0.00017173681127629983
cat__atm_2.0,0.00016389271423308824
cat__choc_2,0.00015778958017185403
cat__int_1.0,0.00012523803799797313
cat__obs_4,0.00011796250578524414
cat__col_3.0,0.0001133497739870009
num__day_cos,0.00010915496749779014
cat__catv_39,0.00010045762329634615
cat__int_2.0,9.657850706246802e-05
cat__manv_6,9.178220215804758e-05
cat__catv_80,7.87925596739559e-05
cat__catv_17,7.828304729567341e-05
cat__manv_23,7.402130847162226e-05
cat__catv_3,7.337595498660571e-05
cat__place_2,7.184992218848912e-05
cat__motor_1,6.37674793433759e-05
cat__catv_34,6.0550625856534324e-05
num__day_sin,5.962466782417885e-05
cat__catr_7.0,5.8975307635348304e-05
num__weekday_sin,5.833884819720498e-05
cat__place_7,5.400677937603923e-05
cat__manv_21,4.42249837124562e-05
cat__surf_1.0,4.262331565384745e-05
cat__manv_20,3.986965760336402e-05
cat__place_9,3.905581241331955e-05
cat__obs_14,3.6493205575273626e-05
cat__motor_2,3.427290508467365e-05
cat__catv_50,3.2575355731319577e-05
cat__catr_6.0,3.210051388034207e-05
cat__infra_1.0,2.7170867559017528e-05
cat__choc_3,2.3173652266672853e-05
cat__infra_5.0,2.3151298731794485e-05
cat__surf_7.0,2.2990210378457322e-05
cat__obs_3,2.213414556591547e-05
cat__situ_8.0,2.0656536266709492e-05
cat__lum_2.0,1.901802033406012e-05
cat__vosp_1.0,1.7227956760341017e-05
bin__gants,1.661661103137618e-05
cat__motor_0,1.584651101572248e-05
cat__plan_3.0,1.5820042875711036e-05
cat__obsm_6,1.2374360029572748e-05
cat__vosp_3.0,1.2329584130162409e-05
num__month_sin,1.2089699759964346e-05
cat__int_4.0,1.1880805414364713e-05
cat__manv_1,1.1711758383014592e-05
cat__infra_3.0,9.592369352011597e-06
cat__senc_2,8.580501384232564e-06
cat__catv_32,6.168262606308179e-06
cat__obs_15,4.953285999904522e-06
cat__obs_8,4.5979123124195865e-06
cat__atm_3.0,4.450136973084358e-06
cat__place_6,0.0
cat__manv_22,0.0
cat__situ_6.0,0.0
cat__catv_0,0.0
cat__surf_9.0,0.0
cat__manv_18,0.0
cat__manv_17,0.0
cat__place_8,0.0
cat__surf_8.0,0.0
cat__catv_36,0.0
cat__manv_24,0.0
cat__surf_6.0,0.0
cat__manv_12,0.0
cat__manv_11,0.0
cat__manv_10,0.0
cat__lum_4.0,0.0
cat__manv_8,0.0
cat__manv_7,0.0
cat__lum_5.0,0.0
cat__int_3.0,0.0
cat__manv_14,0.0
cat__manv_26,0.0
cat__manv_25,0.0
cat__surf_5.0,0.0
cat__infra_6.0,0.0
cat__infra_7.0,0.0
cat__infra_8.0,0.0
bin__airbag,0.0
num__month_cos,0.0
cat__infra_9.0,0.0
num__weekday_cos,0.0
cat__infra_2.0,0.0
cat__place_3,0.0
cat__place_4,0.0
cat__senc_1,0.0
cat__place_5,0.0
cat__motor_6,0.0
cat__motor_5,0.0
cat__motor_4,0.0
cat__motor_3,0.0
cat__situ_2.0,0.0
cat__situ_4.0,0.0
cat__infra_0.0,0.0
cat__manv_4,0.0
cat__int_7.0,0.0
cat__int_5.0,0.0
cat__obs_12,0.0
cat__obs_10,0.0
cat__obs_9,0.0
cat__obs_7,0.0
cat__catr_9.0,0.0
cat__obs_5,0.0
cat__circ_4.0,0.0
cat__plan_4.0,0.0
cat__vosp_2.0,0.0
cat__plan_2.0,0.0
cat__catv_99,0.0
cat__prof_1.0,0.0
cat__catv_60,0.0
cat__catv_35,0.0
cat__catv_43,0.0
cat__catv_42,0.0
cat__catv_41,0.0
cat__catv_40,0.0
cat__prof_2.0,0.0
cat__prof_3.0,0.0
cat__obs_11,0.0
cat__obs_13,0.0
cat__catv_13,0.0
cat__catv_20,0.0
cat__prof_4.0,0.0
cat__int_8.0,0.0
cat__int_9.0,0.0
cat__atm_1.0,0.0
cat__atm_4.0,0.0
cat__atm_5.0,0.0
cat__surf_4.0,0.0
cat__atm_6.0,0.0
cat__atm_7.0,0.0
cat__choc_0,0.0
cat__atm_8.0,0.0
cat__surf_3.0,0.0
cat__obsm_5,0.0
cat__atm_9.0,0.0
cat__catr_5.0,0.0
cat__catv_16,0.0
cat__surf_2.0,0.0
cat__obs_17,0.0
cat__obs_16,0.0
bin__is_weekend,0.0
