feature,coefficient,abs_coefficient
cat__int_6.0,-0.13428934279212237,0.13428934279212237
cat__atm_8.0,-0.13347695674871707,0.13347695674871707
cat__manv_10,-0.1251754396598589,0.1251754396598589
cat__atm_6.0,0.12118540298118739,0.12118540298118739
cat__lum_1.0,-0.11433345804504785,0.11433345804504785
cat__prof_4.0,0.10952616106062248,0.10952616106062248
cat__senc_0,0.10877795320131049,0.10877795320131049
cat__senc_3,0.10627886813253011,0.10627886813253011
cat__manv_25,-0.10539205218211277,0.10539205218211277
cat__obs_11,-0.099949924770481,0.099949924770481
cat__manv_12,-0.09946774101320395,0.09946774101320395
cat__catr_2.0,0.09880350121856789,0.09880350121856789
cat__int_1.0,0.09850322659729979,0.09850322659729979
cat__place_8,-0.0963806942976038,0.0963806942976038
cat__situ_8.0,0.09628881184273635,0.09628881184273635
cat__catr_6.0,-0.0949378922739366,0.0949378922739366
cat__choc_7,0.09292019231823552,0.09292019231823552
cat__vosp_1.0,-0.08991287337763285,0.08991287337763285
cat__motor_1,0.08976973258161484,0.08976973258161484
cat__manv_9,-0.08945693725915393,0.08945693725915393
cat__choc_8,0.08210964211841486,0.08210964211841486
cat__circ_4.0,0.08114788153164963,0.08114788153164963
cat__place_7,0.08069003143755592,0.08069003143755592
cat__place_3,-0.07806469208389827,0.07806469208389827
cat__place_9,0.07443461979107487,0.07443461979107487
cat__place_4,-0.07211480802721518,0.07211480802721518
num__hour_cos,0.07200378752792903,0.07200378752792903
cat__atm_7.0,0.06962190531626503,0.06962190531626503
cat__manv_24,-0.06744322722812435,0.06744322722812435
cat__obs_3,0.06722164567578681,0.06722164567578681
cat__int_9.0,0.06530887825618302,0.06530887825618302
cat__atm_9.0,0.06311945296173625,0.06311945296173625
cat__manv_2,0.06076763944349432,0.06076763944349432
num__hour_sin,0.05986849273571849,0.05986849273571849
cat__plan_2.0,0.058916316327897796,0.058916316327897796
cat__infra_3.0,-0.05846082151234768,0.05846082151234768
cat__manv_21,-0.05723364229122867,0.05723364229122867
cat__col_3.0,-0.0569706227347477,0.0569706227347477
cat__obsm_2,0.05355191381072581,0.05355191381072581
cat__vosp_3.0,0.05304196183613996,0.05304196183613996
cat__lum_5.0,-0.05037154328180922,0.05037154328180922
cat__int_2.0,0.04781309605907667,0.04781309605907667
cat__plan_3.0,0.04738767194987413,0.04738767194987413
cat__atm_4.0,0.04698558172597666,0.04698558172597666
cat__catr_5.0,0.04580419846312845,0.04580419846312845
cat__obs_7,0.04192957874918026,0.04192957874918026
cat__obs_9,-0.03695548709160624,0.03695548709160624
cat__plan_4.0,-0.027776409271827424,0.027776409271827424
cat__choc_2,-0.0266612435953903,0.0266612435953903
cat__obs_13,0.025886962818345034,0.025886962818345034
cat__catv_0,0.025297159648352576,0.025297159648352576
cat__surf_9.0,-0.024333762044464684,0.024333762044464684
bin__is_weekend,-0.023897772378922946,0.023897772378922946
cat__infra_2.0,-0.022961715602033875,0.022961715602033875
num__weekday_sin,-0.022211337787383448,0.022211337787383448
cat__surf_7.0,0.020121358417518907,0.020121358417518907
num__long,-0.01527925839525106,0.01527925839525106
cat__sexe_2,0.015011166622026378,0.015011166622026378
cat__surf_1.0,0.014718388148356564,0.014718388148356564
cat__catv_43,-0.01411765357325445,0.01411765357325445
cat__surf_3.0,0.009604765541133193,0.009604765541133193
num__day_sin,-0.009427388939561028,0.009427388939561028
cat__senc_1,-0.00707155232630383,0.00707155232630383
num__weekday_cos,-0.006807565636207227,0.006807565636207227
num__day_cos,-0.006691903156907524,0.006691903156907524
cat__prof_1.0,-0.0066460895591473786,0.0066460895591473786
cat__motor_5,-0.003693756911997535,0.003693756911997535
cat__choc_0,0.003399916866820371,0.003399916866820371
cat__int_3.0,-0.002242427956120914,0.002242427956120914
cat__surf_2.0,-2.923699955958147e-06,2.923699955958147e-06
