feature,importance
cat__catv_10,0.0004247571350708462
cat__catv_37,0.00041249100870738753
cat__col_5.0,0.0004104084323804239
cat__place_2,0.0003952847135546398
cat__manv_19,0.00037031946343436226
cat__manv_1,0.0003688673225214384
cat__catv_15,0.00035193402123423885
cat__choc_8,0.0003375920201693969
cat__obs_17,0.0003338252215178653
cat__obsm_4,0.0003268163190087658
cat__manv_6,0.0002881050586052477
cat__catv_80,0.0002857861123300546
cat__situ_5.0,0.00028347831120753184
cat__manv_16,0.0002789781449295378
cat__choc_7,0.0002662295001982722
cat__catv_34,0.00025984824234980984
cat__manv_9,0.0002592745233112635
cat__infra_4.0,0.0002549692699590008
cat__int_6.0,0.00024588900035673185
cat__obs_13,0.00021812256000529288
cat__int_2.0,0.00019763849873515133
cat__senc_0,0.00017519758408994016
cat__manv_17,0.00017149727691085764
cat__col_3.0,0.00016896568699252662
cat__catv_39,0.00016896050077418404
cat__catv_36,0.0001539296172328427
cat__choc_2,0.00014384435326449485
cat__obs_8,0.00014172815077753188
cat__choc_5,0.0001391318035957351
cat__int_1.0,0.00011009845285055641
cat__infra_1.0,9.883465737562789e-05
cat__manv_21,8.21485187912593e-05
cat__catv_14,5.9206820455153275e-05
bin__gants,5.85322769324514e-05
cat__situ_8.0,5.652575623565935e-05
cat__circ_3.0,5.553414375744437e-05
num__weekday_sin,5.4061771986165094e-05
cat__manv_2,5.314219979564827e-05
num__day_sin,5.141364862825122e-05
cat__obs_3,4.7623439704883054e-05
cat__place_7,4.61009684154045e-05
cat__atm_7.0,4.5631095865734504e-05
num__day_cos,4.557515924902313e-05
cat__obs_14,4.313511157722594e-05
cat__catv_50,4.233512233088484e-05
cat__manv_20,3.6210125023034576e-05
cat__manv_3,3.305204593567212e-05
cat__plan_1.0,3.1524888169877635e-05
cat__atm_3.0,3.115220807231332e-05
num__month_sin,2.9769008110104567e-05
cat__infra_6.0,2.9114276501666957e-05
cat__infra_3.0,2.896636577121691e-05
cat__catr_6.0,2.676838481246535e-05
cat__obs_15,2.476227000275408e-05
cat__catv_99,2.432641860671602e-05
cat__prof_1.0,2.3880401754664288e-05
cat__choc_3,2.2045383073117335e-05
cat__catr_5.0,2.13736597314984e-05
cat__atm_6.0,2.034695758617437e-05
cat__manv_11,1.763688176763901e-05
cat__senc_2,1.4732611231212576e-05
cat__int_8.0,1.4541296870518016e-05
cat__place_3,9.983556729283206e-06
cat__int_5.0,8.765353222020033e-06
cat__int_9.0,7.243204356497095e-06
cat__manv_26,5.295646391478585e-06
cat__senc_1,0.0
cat__manv_4,0.0
cat__senc_3,0.0
bin__gilet_reflechissant,0.0
cat__obs_16,0.0
bin__airbag,0.0
cat__motor_6,0.0
cat__motor_3,0.0
cat__obsm_5,0.0
cat__manv_23,0.0
cat__manv_8,0.0
cat__manv_10,0.0
cat__manv_12,0.0
cat__manv_14,0.0
cat__manv_18,0.0
cat__manv_22,0.0
cat__manv_24,0.0
cat__obsm_6,0.0
cat__manv_25,0.0
cat__motor_0,0.0
cat__motor_1,0.0
cat__manv_7,0.0
cat__choc_0,0.0
cat__motor_4,0.0
cat__motor_2,0.0
cat__catv_3,0.0
cat__obs_12,0.0
cat__vosp_2.0,0.0
cat__atm_8.0,0.0
cat__atm_9.0,0.0
cat__catr_7.0,0.0
cat__catr_9.0,0.0
cat__circ_4.0,0.0
cat__vosp_1.0,0.0
cat__vosp_3.0,0.0
cat__surf_2.0,0.0
cat__prof_2.0,0.0
cat__prof_3.0,0.0
cat__prof_4.0,0.0
cat__plan_2.0,0.0
cat__plan_3.0,0.0
cat__plan_4.0,0.0
cat__atm_5.0,0.0
cat__atm_4.0,0.0
cat__atm_2.0,0.0
cat__atm_1.0,0.0
cat__int_7.0,0.0
cat__int_4.0,0.0
cat__int_3.0,0.0
cat__lum_5.0,0.0
cat__lum_4.0,0.0
cat__lum_2.0,0.0
cat__place_9,0.0
cat__place_8,0.0
cat__place_6,0.0
cat__place_5,0.0
cat__place_4,0.0
num__weekday_cos,0.0
num__month_cos,0.0
cat__surf_1.0,0.0
cat__surf_3.0,0.0
cat__obs_11,0.0
cat__catv_42,0.0
cat__catv_17,0.0
cat__catv_20,0.0
cat__catv_32,0.0
cat__catv_35,0.0
cat__catv_40,0.0
cat__catv_41,0.0
cat__catv_43,0.0
cat__surf_4.0,0.0
cat__catv_60,0.0
cat__obs_4,0.0
cat__obs_5,0.0
cat__obs_7,0.0
cat__obs_9,0.0
cat__obs_10,0.0
cat__catv_16,0.0
cat__catv_13,0.0
cat__catv_0,0.0
cat__situ_6.0,0.0
cat__situ_4.0,0.0
cat__situ_2.0,0.0
cat__infra_9.0,0.0
cat__infra_8.0,0.0
cat__infra_7.0,0.0
cat__infra_5.0,0.0
cat__infra_2.0,0.0
cat__infra_0.0,0.0
cat__surf_9.0,0.0
cat__surf_8.0,0.0
cat__surf_7.0,0.0
cat__surf_6.0,0.0
cat__surf_5.0,0.0
bin__is_weekend,0.0
