feature,importance
cat__situ_4.0,8.07793071326003e-05
cat__place_2,7.68629242245764e-05
cat__manv_17,7.514532811633556e-05
cat__manv_20,7.37294003504392e-05
cat__place_9,7.277279251223187e-05
cat__catv_80,6.545456583682671e-05
cat__obs_14,6.082424596908562e-05
cat__manv_21,6.0644891433032606e-05
cat__obs_4,5.8822099108061297e-05
cat__choc_3,5.402362683560138e-05
cat__int_3.0,5.215301597067781e-05
bin__airbag,5.18524825811607e-05
cat__infra_5.0,4.704882964956961e-05
num__month_sin,4.6641961984064316e-05
cat__int_2.0,4.558601140678272e-05
cat__manv_1,4.2333902798746435e-05
cat__place_4,3.674625778817829e-05
cat__manv_14,3.648858333581527e-05
cat__catv_39,3.560232069097042e-05
cat__catv_99,3.49112402785912e-05
cat__obs_11,3.468017225056156e-05
cat__obs_12,3.4577345168049997e-05
cat__motor_5,3.435579650736435e-05
cat__manv_26,3.376852514494157e-05
cat__int_9.0,3.124216544062791e-05
cat__obs_13,3.066706828037774e-05
bin__gants,2.867527889555764e-05
bin__is_weekend,2.185307113908291e-05
cat__senc_0,1.784628707190295e-05
cat__senc_1,1.7651954820912498e-05
cat__catv_13,1.5738866351381064e-05
cat__atm_9.0,1.4391160191646531e-05
cat__prof_4.0,1.4011661913728598e-05
cat__atm_3.0,1.213257065045792e-05
cat__infra_4.0,0.0
cat__place_5,0.0
cat__manv_18,0.0
cat__infra_6.0,0.0
cat__place_6,0.0
cat__infra_7.0,0.0
cat__infra_8.0,0.0
cat__place_8,0.0
cat__manv_12,0.0
cat__circ_4.0,0.0
cat__manv_22,0.0
cat__manv_11,0.0
cat__manv_10,0.0
cat__infra_9.0,0.0
cat__manv_8,0.0
cat__manv_7,0.0
cat__manv_6,0.0
cat__lum_2.0,0.0
cat__manv_4,0.0
cat__manv_3,0.0
cat__lum_4.0,0.0
cat__infra_3.0,0.0
cat__manv_24,0.0
cat__infra_2.0,0.0
cat__place_3,0.0
cat__surf_2.0,0.0
cat__surf_3.0,0.0
cat__surf_4.0,0.0
cat__surf_5.0,0.0
cat__surf_6.0,0.0
num__month_cos,0.0
num__weekday_sin,0.0
num__weekday_cos,0.0
cat__surf_7.0,0.0
cat__senc_2,0.0
cat__lum_5.0,0.0
cat__motor_6,0.0
cat__surf_8.0,0.0
cat__motor_4,0.0
cat__motor_3,0.0
cat__surf_9.0,0.0
cat__infra_0.0,0.0
cat__motor_0,0.0
cat__infra_1.0,0.0
cat__manv_25,0.0
cat__plan_3.0,0.0
cat__int_4.0,0.0
cat__situ_2.0,0.0
cat__plan_2.0,0.0
cat__atm_7.0,0.0
cat__obs_5,0.0
cat__vosp_3.0,0.0
cat__obs_3,0.0
cat__atm_8.0,0.0
cat__catv_14,0.0
cat__catv_16,0.0
cat__catv_60,0.0
cat__catv_17,0.0
cat__catv_43,0.0
cat__catv_42,0.0
cat__catv_41,0.0
cat__catv_40,0.0
cat__catv_20,0.0
cat__catr_5.0,0.0
cat__catr_6.0,0.0
cat__catv_36,0.0
cat__catv_35,0.0
cat__vosp_1.0,0.0
cat__catr_7.0,0.0
cat__catv_32,0.0
cat__obs_7,0.0
cat__obs_8,0.0
cat__obs_9,0.0
cat__obsm_5,0.0
cat__catr_9.0,0.0
cat__int_5.0,0.0
cat__int_7.0,0.0
cat__situ_6.0,0.0
cat__situ_8.0,0.0
cat__catv_0,0.0
cat__atm_1.0,0.0
cat__choc_0,0.0
cat__obsm_6,0.0
cat__atm_4.0,0.0
cat__obs_10,0.0
cat__atm_5.0,0.0
cat__atm_6.0,0.0
cat__obs_17,0.0
cat__obs_16,0.0
cat__obs_15,0.0
cat__prof_3.0,0.0
cat__prof_2.0,0.0
cat__surf_1.0,0.0
cat__prof_1.0,0.0
cat__plan_4.0,0.0
