feature,coefficient,abs_coefficient
cat__atm_5.0,0.06713428273391422,0.06713428273391422
num__hour_cos,0.06556038183617696,0.06556038183617696
cat__catr_5.0,0.06433972320425319,0.06433972320425319
cat__place_7,-0.06413168565402176,0.06413168565402176
cat__motor_0,0.06304611008431052,0.06304611008431052
cat__obs_10,0.06192605579682413,0.06192605579682413
cat__surf_6.0,0.05945995179834252,0.05945995179834252
cat__catr_9.0,0.059058106586106,0.059058106586106
cat__catv_43,0.055858771376905716,0.055858771376905716
cat__lum_5.0,-0.055478145220400295,0.055478145220400295
cat__choc_3,0.055037722154326944,0.055037722154326944
cat__motor_5,0.05210149956499425,0.05210149956499425
bin__is_weekend,-0.05055941115317322,0.05055941115317322
cat__manv_7,0.05014000294391204,0.05014000294391204
num__hour_sin,0.049234037948518994,0.049234037948518994
cat__place_9,-0.04664269741333972,0.04664269741333972
cat__plan_4.0,-0.04254000118305277,0.04254000118305277
cat__obs_5,0.04137935024166341,0.04137935024166341
num__month_sin,0.03981763380366266,0.03981763380366266
num__day_sin,-0.03714949007279161,0.03714949007279161
cat__infra_9.0,0.03705552941464803,0.03705552941464803
cat__manv_11,-0.036182641743753595,0.036182641743753595
num__day_cos,-0.03566859282294201,0.03566859282294201
cat__surf_9.0,-0.03564916937311536,0.03564916937311536
cat__prof_2.0,-0.034552155970341177,0.034552155970341177
cat__plan_1.0,0.03377989218556382,0.03377989218556382
cat__int_6.0,-0.026539624724645022,0.026539624724645022
cat__lum_2.0,0.026501855551217084,0.026501855551217084
cat__manv_18,0.025141096919465963,0.025141096919465963
cat__vosp_2.0,0.023472605202039663,0.023472605202039663
num__weekday_sin,-0.022958461847505492,0.022958461847505492
cat__senc_1,-0.021685990926189395,0.021685990926189395
cat__prof_1.0,-0.021449422739191308,0.021449422739191308
cat__obs_13,0.018014087293418454,0.018014087293418454
cat__choc_2,0.01626030238314592,0.01626030238314592
cat__col_5.0,0.010581474443747407,0.010581474443747407
num__long,-0.010471638464897681,0.010471638464897681
cat__manv_2,-0.01025466903867309,0.01025466903867309
num__month_cos,0.009323783867453288,0.009323783867453288
cat__senc_2,-0.003822660698713895,0.003822660698713895
num__weekday_cos,0.0033788131145331256,0.0033788131145331256
cat__obsm_5,-0.0011947007151235985,0.0011947007151235985
